species,network_id,prob_excl_saavedra
Paragus haemorrhous,mangal_1408,0.41949000000000003
Platycheirus stegnus,mangal_1408,0.41656000000000004
Sphaerophoria contigua,mangal_1408,0.44665
Sphaerophoria pyrrhina,mangal_1408,0.41805000000000003
Syritta pipiens,mangal_1408,0.41632
Syrphus opinator,mangal_1408,0.41881999999999997
Brassica,mangal_1408,0.21901000000000004
Convolvulus arvensis,mangal_1408,0.40475000000000005
Lactuca serriola,mangal_1408,0.42864
Agapostemon texanus,mangal_1285,0.43201999999999996
Allograpta obliqua,mangal_1285,0.43601999999999996
Anthophora urbana,mangal_1285,0.41934000000000005
Diadasia enavata,mangal_1285,0.41015
Eupeodes fumipennis,mangal_1285,0.43201999999999996
Halictus ligatus,mangal_1285,0.38673
Halictus tripartitus,mangal_1285,0.34092999999999996
Lasioglossum incompletum,mangal_1285,0.31389999999999996
Melissodes lupina,mangal_1285,0.43872999999999995
Paragus haemorrhous,mangal_1285,0.38454999999999995
Sphaerophoria sulphuripes,mangal_1285,0.40564
Syritta pipiens,mangal_1285,0.43579
Toxomerus marginatus,mangal_1285,0.35404
Asclepias fascicularis,mangal_1285,0.38700999999999997
Brassica,mangal_1285,0.32047000000000003
Centaurea solstitialis,mangal_1285,0.3439
Convolvulus arvensis,mangal_1285,0.30394
Lactuca serriola,mangal_1285,0.37805999999999995
Lepidium latifolium,mangal_1285,0.33989
Marrubium vulgare,mangal_1285,0.43896
Raphanus raphanistrum,mangal_1285,0.39992000000000005
Diadasia enavata,mangal_1415,0.42047999999999996
Eristalis arbustorum,mangal_1415,0.40630999999999995
Eristalis tenax,mangal_1415,0.42994
Eupeodes fumipennis,mangal_1415,0.43598000000000003
Halictus ligatus,mangal_1415,0.33458
Halictus tripartitus,mangal_1415,0.35707999999999995
Lasioglossum incompletum,mangal_1415,0.37541
Lasioglossum megastictum,mangal_1415,0.43528
Lasioglossum titusi,mangal_1415,0.4337
Megachile apicalis,mangal_1415,0.44394
Megachile montivaga,mangal_1415,0.44387
Melissodes lupina,mangal_1415,0.35973
Paragus haemorrhous,mangal_1415,0.42845999999999995
Platycheirus stegnus,mangal_1415,0.42569
Scaeva pyrastri,mangal_1415,0.44504
Sphaerophoria sulphuripes,mangal_1415,0.39844999999999997
Syritta pipiens,mangal_1415,0.44165
Syrphus opinator,mangal_1415,0.44320000000000004
Toxomerus marginatus,mangal_1415,0.37846
Toxomerus occidentalis,mangal_1415,0.44210000000000005
Brassica,mangal_1415,0.25939999999999996
Carduus pycnocephalus,mangal_1415,0.38707
Centaurea solstitialis,mangal_1415,0.40403
Convolvulus arvensis,mangal_1415,0.32138
Helminthotheca echioides,mangal_1415,0.32091000000000003
Lactuca serriola,mangal_1415,0.42482
Lepidium latifolium,mangal_1415,0.38861999999999997
Marrubium vulgare,mangal_1415,0.39049999999999996
Melilotus officinalis,mangal_1415,0.40774
Rosa californica,mangal_1415,0.43052
Allograpta exotica,mangal_1348,0.41727000000000003
Anthophora urbana,mangal_1348,0.44306
Bombus vosnesenskii,mangal_1348,0.44382999999999995
Eupeodes fumipennis,mangal_1348,0.41781999999999997
Eupeodes volucris,mangal_1348,0.42007000000000005
Halictus ligatus,mangal_1348,0.36768
Halictus tripartitus,mangal_1348,0.36802999999999997
Lasioglossum incompletum,mangal_1348,0.38834
Melissodes agilis,mangal_1348,0.41925
Melissodes lupina,mangal_1348,0.41803
Paragus haemorrhous,mangal_1348,0.41991999999999996
Syritta flaviventris,mangal_1348,0.41657999999999995
Syritta pipiens,mangal_1348,0.41786
Toxomerus marginatus,mangal_1348,0.41306
Brassica,mangal_1348,0.23126000000000002
Convolvulus arvensis,mangal_1348,0.35105
Dipsacus laciniatus,mangal_1348,0.41115
Medicago sativa,mangal_1348,0.42656000000000005
Tribulus terrestris,mangal_1348,0.40361
Allograpta exotica,mangal_1304,0.42521
Cheilosia aenea,mangal_1304,0.39044999999999996
Eupeodes fumipennis,mangal_1304,0.43823
Eupeodes volucris,mangal_1304,0.34509999999999996
Halictus ligatus,mangal_1304,0.39770000000000005
Halictus tripartitus,mangal_1304,0.3901
Lasioglossum incompletum,mangal_1304,0.34223000000000003
Melissodes stearnsi,mangal_1304,0.43784999999999996
Paragus haemorrhous,mangal_1304,0.43750999999999995
Brassica,mangal_1304,0.30262999999999995
Convolvulus arvensis,mangal_1304,0.34430000000000005
Croton setigerus,mangal_1304,0.40322
Helminthotheca echioides,mangal_1304,0.39939
Lepidium latifolium,mangal_1304,0.41618
Raphanus raphanistrum,mangal_1304,0.42762
Silybum marianum,mangal_1304,0.4285
Apis mellifera,mangal_1655,0.41103
Cratopus aurostriatus,mangal_1655,0.44023
Eristalinus vicarians,mangal_1655,0.41396
Ornidia obesa,mangal_1655,0.41366000000000003
Polistes olivaceus,mangal_1655,0.41294
Trypoxylon errans,mangal_1655,0.41457
Chrysobalanus icaco,mangal_1655,0.30721
Dillenia ferruginea,mangal_1655,0.43372999999999995
Adelidae,mangal_5015,0.41903
Andrena agilissima,mangal_5015,0.43672
Andrena cinerea,mangal_5015,0.38552
Andrena senecionis,mangal_5015,0.43054000000000003
Anthidium septemspinosum,mangal_5015,0.41752
Anthidium sticticum,mangal_5015,0.32128
Anthophora aestivalis,mangal_5015,0.41700000000000004
Anthophora retusa,mangal_5015,0.41894
Apis melifera,mangal_5015,0.38966
Bibionidae,mangal_5015,0.43676000000000004
Chalicodoma pyrenaica,mangal_5015,0.41759
Coleoptera,mangal_5015,0.40890000000000004
Cryptocephalus,mangal_5015,0.40337999999999996
Halictus rubicundus,mangal_5015,0.41779999999999995
Ichneumonidae,mangal_5015,0.41774999999999995
Lasioglossum bimaculatum,mangal_5015,0.41845
Milichidae,mangal_5015,0.43728999999999996
Oedemera flavipes,mangal_5015,0.38722
Oedemera lurida,mangal_5015,0.36097999999999997
Osmia aurulenta,mangal_5015,0.42023
Panurgus calcaratus,mangal_5015,0.43494999999999995
Polistes gallicus,mangal_5015,0.41476999999999997
Psilothrix viridicoerulea,mangal_5015,0.40286999999999995
Sphecodes,mangal_5015,0.4175
Aetheorrhiza bulbosa,mangal_5015,0.29779999999999995
Alyssum maritimum,mangal_5015,0.39337999999999995
Convolvulus althaeoides,mangal_5015,0.39842999999999995
Euphorbia segetalis,mangal_5015,0.42611
Lathyrus clymenum,mangal_5015,0.41600000000000004
Lavandula stoechas,mangal_5015,0.21214
Sonchus tenerrinus,mangal_5015,0.32975
Thymelaea hirsuta,mangal_5015,0.32055
Urospermum picroides,mangal_5015,0.39644999999999997
Andrena,mangal_5016,0.45119
Andrena cinerea,mangal_5016,0.44784999999999997
Andrena colletiformis,mangal_5016,0.44567999999999997
Andrena fabrella,mangal_5016,0.45519
Andrena nigroaenea,mangal_5016,0.43967
Andrena senecionis,mangal_5016,0.39993999999999996
Andrena taraxaci,mangal_5016,0.44796
Anthidium sticticum,mangal_5016,0.40498999999999996
Anthophora retusa,mangal_5016,0.44904
Apis melifera,mangal_5016,0.41913
Bibionidae,mangal_5016,0.45037000000000005
Bombus terrestris,mangal_5016,0.42271000000000003
Callophrys rubi,mangal_5016,0.45192
Chalicodoma pyrenaica,mangal_5016,0.45067999999999997
Coleoptera,mangal_5016,0.39536000000000004
Colletes,mangal_5016,0.44953
Cryptocephalus,mangal_5016,0.39991
Dasytidae,mangal_5016,0.44118999999999997
Eucera,mangal_5016,0.44201999999999997
Halictus gemmeus,mangal_5016,0.45016999999999996
Halictus rubicundus,mangal_5016,0.42172
Helorus coruscus,mangal_5016,0.45077
Hylaeus gredleri,mangal_5016,0.44555999999999996
Lasioglossum,mangal_5016,0.43677999999999995
Lasioglossum bimaculatum,mangal_5016,0.45331
Lasioglossum pauxillum,mangal_5016,0.44838999999999996
Milichidae,mangal_5016,0.4536
Mordella bipunctata,mangal_5016,0.39051
Mordellistena pumila,mangal_5016,0.39493999999999996
Nomada fallax,mangal_5016,0.44775
Nomada merceti,mangal_5016,0.44545
Oedemera flavipes,mangal_5016,0.35629
Oedemera lurida,mangal_5016,0.34201000000000004
Oedemera nobilis,mangal_5016,0.44047000000000003
Osmia aurulenta,mangal_5016,0.42052
Oxythyrea funesta,mangal_5016,0.39697000000000005
Plagiolepis pygmaea,mangal_5016,0.40781999999999996
Polistes gallicus,mangal_5016,0.45065
Psilothrix viridicoerulea,mangal_5016,0.37028000000000005
Aetheorrhiza bulbosa,mangal_5016,0.28835
Alyssum maritimum,mangal_5016,0.39102000000000003
Carpobrotus affinis acinaciformis,mangal_5016,0.21311999999999998
Convolvulus althaeoides,mangal_5016,0.38166999999999995
Euphorbia segetalis,mangal_5016,0.41978000000000004
Lathyrus clymenum,mangal_5016,0.41838
Lavandula stoechas,mangal_5016,0.33082
Sonchus tenerrinus,mangal_5016,0.27025
Thymelaea hirsuta,mangal_5016,0.32737000000000005
Urospermum picroides,mangal_5016,0.29881
Andrena,mangal_5017,0.39585000000000004
Anthophora,mangal_5017,0.44337000000000004
Apis melifera,mangal_5017,0.38488999999999995
Bombus terrestris,mangal_5017,0.43055
Ceratina curcurbitina,mangal_5017,0.44379
Coleoptera,mangal_5017,0.39595
Dasytidae,mangal_5017,0.43677
Halictus gemmeus,mangal_5017,0.397
Halictus pyrenaeus,mangal_5017,0.44155
Hylaeus variegatus,mangal_5017,0.42555
Lasioglossum pauxillum,mangal_5017,0.33292999999999995
Mordella bipunctata,mangal_5017,0.42467999999999995
Mordellistena pumila,mangal_5017,0.37075
Nomada merceti,mangal_5017,0.42601999999999995
Oedemera lurida,mangal_5017,0.42001999999999995
Panurgus calcaratus,mangal_5017,0.42689999999999995
Scolia hirta,mangal_5017,0.42506999999999995
Sphaerophoria,mangal_5017,0.42896
Sphecodes,mangal_5017,0.42742
Convolvulus althaeoides,mangal_5017,0.34862000000000004
Daucus carota carota,mangal_5017,0.252
Echium sabulicola,mangal_5017,0.39561
Eryngium campestre,mangal_5017,0.42439000000000004
Sedum sediforme,mangal_5017,0.38047
Sonchus tenerrinus,mangal_5017,0.28088
Urospermum picroides,mangal_5017,0.42915000000000003
Andrena,mangal_5018,0.4387
Anthidium sticticum,mangal_5018,0.42193
Apis melifera,mangal_5018,0.38822999999999996
Bombus terrestris,mangal_5018,0.42603
Braconidae,mangal_5018,0.44891000000000003
Camponotus aetiops,mangal_5018,0.42652
Coleoptera,mangal_5018,0.44199
Dasytidae,mangal_5018,0.39866
Halictus fulvipes,mangal_5018,0.42332000000000003
Halictus gemmeus,mangal_5018,0.38186
Halictus pyrenaeus,mangal_5018,0.38649
Hylaeus nigritus,mangal_5018,0.38765000000000005
Lasioglossum bimaculatum,mangal_5018,0.40769999999999995
Lasioglossum pauxillum,mangal_5018,0.36717999999999995
Mordellistena pumila,mangal_5018,0.39976
Oedemera barbara,mangal_5018,0.42927000000000004
Oedemera flavipes,mangal_5018,0.44506
Oedemera lurida,mangal_5018,0.42798
Oxythyrea funesta,mangal_5018,0.42628
Panurgus calcaratus,mangal_5018,0.40498999999999996
Scolia hirta,mangal_5018,0.42428
Sphaerophoria,mangal_5018,0.42944000000000004
Xylocopa violacea,mangal_5018,0.42730999999999997
Allium ampeloprasum,mangal_5018,0.42886
Convolvulus althaeoides,mangal_5018,0.35997999999999997
Daucus carota carota,mangal_5018,0.38465000000000005
Eryngium campestre,mangal_5018,0.39986999999999995
Opuntia stricta,mangal_5018,0.23141
Sedum sediforme,mangal_5018,0.42451000000000005
Sonchus tenerrinus,mangal_5018,0.25599000000000005
Urospermum picroides,mangal_5018,0.40286
Adelidae,mangal_5019,0.43487
Andrena,mangal_5019,0.40417000000000003
Andrena fabrella,mangal_5019,0.42847999999999997
Andrena lepida,mangal_5019,0.34951
Andrena senecionis,mangal_5019,0.44367999999999996
Anthidium sticticum,mangal_5019,0.37922999999999996
Anthophora,mangal_5019,0.43165
Apis melifera,mangal_5019,0.40161
Bibionidae,mangal_5019,0.43262
Bombilius,mangal_5019,0.37085999999999997
Coleoptera,mangal_5019,0.40771
Colletes,mangal_5019,0.44074
Lasioglossum bimaculatum,mangal_5019,0.4344
Nomada succincta,mangal_5019,0.43506999999999996
Oedemera lurida,mangal_5019,0.37104000000000004
Oedemera nobilis,mangal_5019,0.42754000000000003
Osmia aurulenta,mangal_5019,0.41324000000000005
Osmia dimidiata,mangal_5019,0.42832000000000003
Oxythyrea funesta,mangal_5019,0.37212999999999996
Panurgus,mangal_5019,0.44475
Plagiolepis pygmaea,mangal_5019,0.39551000000000003
Cistus albidus,mangal_5019,0.35062000000000004
Cistus monspeliensis,mangal_5019,0.29556000000000004
Cistus salvifolius,mangal_5019,0.28502000000000005
Dorycnium pentaphyllum,mangal_5019,0.40722
Lavandula stoechas,mangal_5019,0.32184999999999997
Linum,mangal_5019,0.42677
Rosmarinus officinalis,mangal_5019,0.32352000000000003
Sonchus tenerrinus,mangal_5019,0.42905000000000004
Urospermum picroides,mangal_5019,0.43043
Vicia lutea,mangal_5019,0.41988000000000003
Adelidae,mangal_5020,0.44776000000000005
Andrena,mangal_5020,0.42715000000000003
Andrena cinerea,mangal_5020,0.43683000000000005
Andrena fabrella,mangal_5020,0.40771999999999997
Andrena lepida,mangal_5020,0.43533
Andrena taraxaci,mangal_5020,0.45333999999999997
Andrena villipes,mangal_5020,0.38905999999999996
Anthidium sticticum,mangal_5020,0.41000000000000003
Anthophora,mangal_5020,0.41315999999999997
Apis melifera,mangal_5020,0.35884000000000005
Bibionidae,mangal_5020,0.44282999999999995
Bombilius,mangal_5020,0.41279
Bombus terrestris,mangal_5020,0.42081999999999997
Callophrys rubi,mangal_5020,0.44530000000000003
Coleoptera,mangal_5020,0.37437
Colletes,mangal_5020,0.43143
Conophorus virescens,mangal_5020,0.43492
Cryptocephalus,mangal_5020,0.4507
Halictus pyrenaeus,mangal_5020,0.45104999999999995
Hylaeus taeniolatus,mangal_5020,0.44343999999999995
Lasioglossum,mangal_5020,0.44199999999999995
Lasioglossum bimaculatum,mangal_5020,0.43367999999999995
Lasioglossum xanthopus,mangal_5020,0.4417
Megachilidae,mangal_5020,0.43988000000000005
Milichidae,mangal_5020,0.44006
Mordellistena pumila,mangal_5020,0.36134999999999995
Mylabris quadripunctata,mangal_5020,0.44364000000000003
Nomada,mangal_5020,0.44996
Oedemera flavipes,mangal_5020,0.3761
Oedemera lurida,mangal_5020,0.34957000000000005
Oxythyrea funesta,mangal_5020,0.31767
Panurgus banksianus,mangal_5020,0.45208000000000004
Plagiolepis pygmaea,mangal_5020,0.43510000000000004
Platynochaetus setosus,mangal_5020,0.39437999999999995
Psilothrix viridicoerulea,mangal_5020,0.36983
Sphaerophoria,mangal_5020,0.44865
Sphecodes gibbus,mangal_5020,0.44210000000000005
Aetheorrhiza bulbosa,mangal_5020,0.42088000000000003
Carpobrotus affinis acinaciformis,mangal_5020,0.27149
Cistus albidus,mangal_5020,0.32674000000000003
Cistus monspeliensis,mangal_5020,0.26537999999999995
Cistus salvifolius,mangal_5020,0.21609
Dorycnium pentaphyllum,mangal_5020,0.42628999999999995
Galactites tomentosa,mangal_5020,0.40208
Helianthemum guttatum,mangal_5020,0.38604000000000005
Helichrysum stoechas,mangal_5020,0.37826000000000004
Lathyrus clymenum,mangal_5020,0.42408999999999997
Lavandula stoechas,mangal_5020,0.37093
Rosmarinus officinalis,mangal_5020,0.31581000000000004
Sonchus tenerrinus,mangal_5020,0.37305999999999995
Urospermum picroides,mangal_5020,0.37744999999999995
Andrena,mangal_5021,0.41818
Andrena haemorrhoa,mangal_5021,0.42857999999999996
Andrena senecionis,mangal_5021,0.44323
Andrena taraxaci,mangal_5021,0.44414
Andrena villipes,mangal_5021,0.42815000000000003
Anthidium septemspinosum,mangal_5021,0.43655999999999995
Anthidium sticticum,mangal_5021,0.37956
Apis melifera,mangal_5021,0.33655
Bombilius,mangal_5021,0.38385
Bombus terrestris,mangal_5021,0.43731
Coleoptera,mangal_5021,0.40608
Colletes,mangal_5021,0.42489
Conophorus virescens,mangal_5021,0.42491
Halictus pyrenaeus,mangal_5021,0.44699999999999995
Halictus quadricinctus,mangal_5021,0.43549000000000004
Hylaeus variegatus,mangal_5021,0.42673000000000005
Lasioglossum bimaculatum,mangal_5021,0.42767999999999995
Lasioglossum parvulum,mangal_5021,0.42825
Mordellistena pumila,mangal_5021,0.39714000000000005
Oedemera lurida,mangal_5021,0.37134
Osmia dimidiata,mangal_5021,0.43577
Osmia tricornis,mangal_5021,0.43688000000000005
Oxythyrea funesta,mangal_5021,0.35348
Psilothrix viridicoerulea,mangal_5021,0.41506
Sphaerophoria,mangal_5021,0.42745999999999995
Zygaena,mangal_5021,0.43840999999999997
Cistus albidus,mangal_5021,0.3085
Cistus monspeliensis,mangal_5021,0.22724
Cistus salvifolius,mangal_5021,0.40196
Dorycnium pentaphyllum,mangal_5021,0.42645
Galactites tomentosa,mangal_5021,0.28358000000000005
Lavandula stoechas,mangal_5021,0.36185999999999996
Psoralea bituminosa,mangal_5021,0.42728
Rosmarinus officinalis,mangal_5021,0.40086999999999995
Sonchus tenerrinus,mangal_5021,0.35756
Urospermum picroides,mangal_5021,0.42752999999999997
Andrena,mangal_5022,0.40084
Andrena cinerea,mangal_5022,0.44855999999999996
Andrena ovatula,mangal_5022,0.39827
Andrena senecionis,mangal_5022,0.44853
Andrena tenuistriata,mangal_5022,0.43952
Anthidium sticticum,mangal_5022,0.39880000000000004
Apis melifera,mangal_5022,0.36
Bombus terrestris,mangal_5022,0.41733
Callophrys rubi,mangal_5022,0.44899999999999995
Coleoptera,mangal_5022,0.37455000000000005
Colletes,mangal_5022,0.44728999999999997
Conophorus virescens,mangal_5022,0.44532000000000005
Cryptocephalus,mangal_5022,0.4202
Dasytidae,mangal_5022,0.44186000000000003
Halictus pyrenaeus,mangal_5022,0.42910000000000004
Hoplitis adunca,mangal_5022,0.44118
Mordellistena pumila,mangal_5022,0.38295999999999997
Oedemera lurida,mangal_5022,0.32262
Oedemera nobilis,mangal_5022,0.35275
Oxythyrea funesta,mangal_5022,0.35224999999999995
Plagiolepis pygmaea,mangal_5022,0.43827000000000005
Psilothrix viridicoerulea,mangal_5022,0.41303999999999996
Pyronia tithonus,mangal_5022,0.44005000000000005
Xylocopa iris,mangal_5022,0.44074
Zygaena,mangal_5022,0.44331
Carpobrotus affinis acinaciformis,mangal_5022,0.27202000000000004
Cistus albidus,mangal_5022,0.30813999999999997
Cistus monspeliensis,mangal_5022,0.35995
Cistus salvifolius,mangal_5022,0.28467
Dorycnium pentaphyllum,mangal_5022,0.41186999999999996
Galactites tomentosa,mangal_5022,0.30352999999999997
Helichrysum stoechas,mangal_5022,0.40952999999999995
Lavandula stoechas,mangal_5022,0.39479
Rosmarinus officinalis,mangal_5022,0.4164
Sonchus tenerrinus,mangal_5022,0.38090999999999997
Urospermum picroides,mangal_5022,0.39473
Andrena,mangal_5023,0.37619
Apis melifera,mangal_5023,0.40012000000000003
Bombilius,mangal_5023,0.43716999999999995
Bombus terrestris,mangal_5023,0.43571000000000004
Camponotus aetiops,mangal_5023,0.4305
Ceratina curcurbitina,mangal_5023,0.43718999999999997
Colletes,mangal_5023,0.45013000000000003
Dasytidae,mangal_5023,0.37470000000000003
Diptera,mangal_5023,0.39931000000000005
Halictus gemmeus,mangal_5023,0.37341
Halictus pyrenaeus,mangal_5023,0.41296999999999995
Hylaeus nigritus,mangal_5023,0.43013
Mordella bipunctata,mangal_5023,0.42847999999999997
Mordellistena pumila,mangal_5023,0.38382000000000005
Mylabris quadripunctata,mangal_5023,0.34548
Oedemera barbara,mangal_5023,0.43052
Oedemera lurida,mangal_5023,0.42998000000000003
Panurgus calcaratus,mangal_5023,0.41018
Papilio machaon,mangal_5023,0.43598000000000003
Physocephala,mangal_5023,0.43413999999999997
Syrphidae,mangal_5023,0.43150999999999995
Tachinidae,mangal_5023,0.43106999999999995
Trichodes apiarius,mangal_5023,0.39573
Vanessa atalanta,mangal_5023,0.4485
Brassica fruticulosa,mangal_5023,0.42595000000000005
Convolvulus althaeoides,mangal_5023,0.42478000000000005
Daucus carota carota,mangal_5023,0.24750000000000005
Eryngium campestre,mangal_5023,0.38193
Psoralea bituminosa,mangal_5023,0.42333
Scabiosa stellata,mangal_5023,0.28295000000000003
Sonchus tenerrinus,mangal_5023,0.26114000000000004
Urospermum picroides,mangal_5023,0.35619
Andrena,mangal_5024,0.33742000000000005
Apis melifera,mangal_5024,0.36543000000000003
Bombus terrestris,mangal_5024,0.42232000000000003
Buprestidae,mangal_5024,0.43593000000000004
Conophorus virescens,mangal_5024,0.43526
Dasytidae,mangal_5024,0.43422000000000005
Gymnosoma rotundatum,mangal_5024,0.43057999999999996
Halictus gemmeus,mangal_5024,0.37803
Halictus pyrenaeus,mangal_5024,0.41917000000000004
Hylaeus,mangal_5024,0.43089999999999995
Hylaeus nigritus,mangal_5024,0.43378000000000005
Lasioglossum,mangal_5024,0.43689
